Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,What is the highest level of education you have completed?,"Would you describe yourself as proficient or better in English (able to read, write, and communicate effectively)?",Have you ever participated in medical training or shadowing in a hospital?,Have you completed any advanced (college graduate-level) biology courses?,This study has two phases and will last approximately one month. Please indicate whether you agree to participate for the full duration of the study.
699228cf19c5815bd6b92657,5ebe015ae70ab70008895dbd,AWAITING REVIEW,Not Applicable,2026-02-15T20:13:06.148000Z,2026-02-15T20:13:25.799000Z,,2026-02-15T20:13:26.434055Z,20,NOCODE,8432,English,Secondary education (e.g. GED/GCSE),62,Male,Black,Trinidad and Tobago,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f747d5dd229f7afb73ebd,5ca24b9ceb041e00152164f0,AWAITING REVIEW,Not Applicable,2026-02-13T18:59:11.282000Z,2026-02-13T18:59:37.487000Z,,2026-02-13T18:59:38.181360Z,27,NOCODE,8275,English,Graduate degree (MA/MSc/MPhil/other),52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Master's degree,Yes,No,No,Yes
698f78d69e6d078a1c8d252a,628eada3a9c9e0776884f27d,AWAITING REVIEW,Not Applicable,2026-02-13T19:17:44.709000Z,2026-02-13T19:17:57.855000Z,,2026-02-13T19:17:58.493372Z,14,NOCODE,7912,English,Graduate degree (MA/MSc/MPhil/other),33,Male,Mixed,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f7208ecbd890be4201817,66e9cc5fb04f5ba6d8b5a3f1,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:43.324000Z,2026-02-13T18:49:08.798000Z,,2026-02-13T18:49:09.393844Z,26,NOCODE,7778,English,Technical/community college,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Associate degree,Yes,No,No,Yes
698f7428e57166c269bffd99,5dcc948ed9873592337ae827,AWAITING REVIEW,Not Applicable,2026-02-13T18:57:46.937000Z,2026-02-13T18:58:13.471000Z,,2026-02-13T18:58:14.097309Z,27,NOCODE,7275,English,Graduate degree (MA/MSc/MPhil/other),64,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f75cfbbe831f5fac5f688,5f218f86a3a5b05784d9d371,AWAITING REVIEW,Not Applicable,2026-02-13T19:04:49.980000Z,2026-02-13T19:05:09.823000Z,,2026-02-13T19:05:10.368434Z,20,NOCODE,7125,English,Undergraduate degree (BA/BSc/other),37,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f73768261b1f71b059a6f,5cf7df5a8e098100184cbf43,AWAITING REVIEW,Not Applicable,2026-02-13T18:54:48.729000Z,2026-02-13T18:55:06.232000Z,,2026-02-13T18:55:06.938313Z,18,NOCODE,7003,English,Graduate degree (MA/MSc/MPhil/other),34,Male,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f7fde18fac9d081e07af6,5c57c06ed05b82000139682e,AWAITING REVIEW,Not Applicable,2026-02-13T19:47:44.730000Z,2026-02-13T19:48:02.457000Z,,2026-02-13T19:48:03.136367Z,18,NOCODE,6814,English,Undergraduate degree (BA/BSc/other),32,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f71ff7e5ec6c7fe5177a3,66231fc6e1ecba676935943a,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:33.201000Z,2026-02-13T18:48:53.562000Z,,2026-02-13T18:48:54.131580Z,21,NOCODE,6713,English,Technical/community college,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Associate degree,Yes,No,No,Yes
698f725ceaacfac05746658f,655f95ffd90905e27c938a49,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:06.969000Z,2026-02-13T18:50:34.984000Z,,2026-02-13T18:50:35.585077Z,29,NOCODE,6515,"English, Vietnamese",Doctorate degree (PhD/other),35,Female,Asian,United States,United States,United States,English,No,Full-Time,Doctorate degree,Yes,No,No,Yes
698f7513fa523be193315ef8,5513256cfdf99b1607b1f47b,AWAITING REVIEW,Not Applicable,2026-02-13T19:01:41.858000Z,2026-02-13T19:01:56.847000Z,,2026-02-13T19:01:57.417872Z,15,NOCODE,6430,"English, Japanese",Graduate degree (MA/MSc/MPhil/other),35,Male,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f73802a39d79feb873f7c,671bbaf1bec15d847b871b9b,AWAITING REVIEW,Not Applicable,2026-02-13T18:54:58.469000Z,2026-02-13T18:55:38.926000Z,,2026-02-13T18:55:39.627039Z,41,NOCODE,6428,"English, Swahili",Undergraduate degree (BA/BSc/other),33,Male,Black,Kenya,United States,Kenya,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f7b867c504a1851ab0518,66293cc1dcfaa310dd0f711b,AWAITING REVIEW,Not Applicable,2026-02-13T19:29:12.813000Z,2026-02-13T19:29:32.163000Z,,2026-02-13T19:29:32.761925Z,20,NOCODE,6255,English,Graduate degree (MA/MSc/MPhil/other),52,Male,White,United States,United States,United States,English,No,Full-Time,Professional degree,Yes,No,No,Yes
698f72b75c69c57d1b15adbc,58d4c4c287b2420001263b6a,AWAITING REVIEW,Not Applicable,2026-02-13T18:51:38.037000Z,2026-02-13T18:52:16.970000Z,,2026-02-13T18:52:17.558989Z,39,NOCODE,6184,English,Technical/community college,59,Female,Mixed,United States,United States,United States,English,No,Other,Associate degree,Yes,No,No,Yes
698f74ad3b1a90a9c59b7a87,62aa4399fa1aadf5ab91fff8,AWAITING REVIEW,Not Applicable,2026-02-13T19:00:00.244000Z,2026-02-13T19:00:33.871000Z,,2026-02-13T19:00:34.578584Z,34,NOCODE,6155,English,Doctorate degree (PhD/other),53,Male,White,United States,United States,United States,English,No,Part-Time,Professional degree,Yes,No,No,Yes
698f755d865e66d6174d45a8,67838c00a0e049fdf173f9bd,AWAITING REVIEW,Not Applicable,2026-02-13T19:02:55.967000Z,2026-02-13T19:03:21.259000Z,,2026-02-13T19:03:21.865121Z,26,NOCODE,6046,English,Undergraduate degree (BA/BSc/other),42,Female,Mixed,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f75f161f27ff0ea9d54ad,5c3d504ede04ad0001d8be54,AWAITING REVIEW,Not Applicable,2026-02-13T19:05:23.896000Z,2026-02-13T19:06:05.158000Z,,2026-02-13T19:06:05.788854Z,42,NOCODE,6019,English,Graduate degree (MA/MSc/MPhil/other),43,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f794e7e09f29cd4935603,6680de3494e4607dcf95530d,AWAITING REVIEW,Not Applicable,2026-02-13T19:19:44.207000Z,2026-02-13T19:20:01.153000Z,,2026-02-13T19:20:01.758772Z,17,NOCODE,5877,"English, Spanish",Doctorate degree (PhD/other),32,Male,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f77ab0d1a60e9f1d7a659,62ac706d8544dbe5a81b4212,AWAITING REVIEW,Not Applicable,2026-02-13T19:12:45.841000Z,2026-02-13T19:13:05.616000Z,,2026-02-13T19:13:06.245024Z,20,NOCODE,5855,English,Undergraduate degree (BA/BSc/other),32,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f7a3d30081a4e44afc9be,66ecded667f721bca7e5609d,AWAITING REVIEW,Not Applicable,2026-02-13T19:23:43.724000Z,2026-02-13T19:24:09.290000Z,,2026-02-13T19:24:09.843033Z,26,NOCODE,5774,English,Technical/community college,33,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f7392958382ab746e65e3,644bc265cb8a19eab3311bab,AWAITING REVIEW,Not Applicable,2026-02-13T18:55:17.792000Z,2026-02-13T18:55:51.635000Z,,2026-02-13T18:55:52.214863Z,34,NOCODE,5664,English,Graduate degree (MA/MSc/MPhil/other),52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Master's degree,Yes,No,No,Yes
698f812f4d1934a4d0d7485d,6040558e6700552508a8f9b5,AWAITING REVIEW,Not Applicable,2026-02-13T19:53:22.209000Z,2026-02-13T19:53:42.742000Z,,2026-02-13T19:53:43.388428Z,21,NOCODE,5625,English,Technical/community college,39,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f78f499a6206bc78e01c7,5d93b788fdfe9d001c00c255,AWAITING REVIEW,Not Applicable,2026-02-13T19:18:15.027000Z,2026-02-13T19:18:29.999000Z,,2026-02-13T19:18:30.585435Z,15,NOCODE,5402,English,Doctorate degree (PhD/other),46,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Doctorate degree,Yes,No,No,Yes
698f745cf038df524d4293d0,64717245e1df4e34c97cca3f,AWAITING REVIEW,Not Applicable,2026-02-13T18:58:38.748000Z,2026-02-13T18:58:55.944000Z,,2026-02-13T18:58:56.660249Z,18,NOCODE,4762,English,Undergraduate degree (BA/BSc/other),66,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f764129ab420d455cd30a,65fa95fafeda35caf378b6f9,AWAITING REVIEW,Not Applicable,2026-02-13T19:06:44.063000Z,2026-02-13T19:07:01.576000Z,,2026-02-13T19:07:02.149137Z,18,NOCODE,4550,English,Undergraduate degree (BA/BSc/other),23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Bachelor's degree,Yes,No,No,Yes
698f74c28c0f39bb42d74810,66b01097e95b0626c2cd7b5c,AWAITING REVIEW,Not Applicable,2026-02-13T19:00:22.497000Z,2026-02-13T19:00:51.836000Z,,2026-02-13T19:00:52.397450Z,30,NOCODE,4512,"English, Spanish",Graduate degree (MA/MSc/MPhil/other),27,Male,Mixed,United States,United States,United States,Spanish,Yes,Full-Time,Master's degree,Yes,No,No,Yes
698f75619b8b40b8d3ac537f,5671927473f58b000d664293,AWAITING REVIEW,Not Applicable,2026-02-13T19:02:59.485000Z,2026-02-13T19:03:23.871000Z,,2026-02-13T19:03:24.435868Z,25,NOCODE,4424,English,Undergraduate degree (BA/BSc/other),34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Bachelor's degree,Yes,No,No,Yes
698f76c54d3b175bb82fbcba,6630f318d0d884cf785e436f,AWAITING REVIEW,Not Applicable,2026-02-13T19:08:58.069000Z,2026-02-13T19:09:14.872000Z,,2026-02-13T19:09:15.482705Z,17,NOCODE,4279,"English, Hindi",Graduate degree (MA/MSc/MPhil/other),33,Male,Asian,India,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f7335eed449eda340c0b9,5b8dbff00c740e00019d861a,AWAITING REVIEW,Not Applicable,2026-02-13T18:53:44.111000Z,2026-02-13T18:54:06.860000Z,,2026-02-13T18:54:07.506157Z,23,NOCODE,3790,English,Graduate degree (MA/MSc/MPhil/other),31,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f73035874c06aec6e65e4,663ae3f35b81791c40865be5,AWAITING REVIEW,Not Applicable,2026-02-13T18:52:53.686000Z,2026-02-13T18:53:08.744000Z,,2026-02-13T18:53:10.028799Z,16,NOCODE,3725,English,Technical/community college,39,Female,White,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f739413ed1fbc48c5f722,67915007d6208ae2bf005724,AWAITING REVIEW,Not Applicable,2026-02-13T18:55:18.871000Z,2026-02-13T18:55:36.118000Z,,2026-02-13T18:55:36.763019Z,18,NOCODE,3597,English,Undergraduate degree (BA/BSc/other),26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Bachelor's degree,Yes,No,No,Yes
698f72981aa257914baa3d0e,66cd3c7227a5bb57f0d5c08e,AWAITING REVIEW,Not Applicable,2026-02-13T18:51:06.879000Z,2026-02-13T18:51:30.659000Z,,2026-02-13T18:51:31.250279Z,24,NOCODE,3554,"English, Hindi",Graduate degree (MA/MSc/MPhil/other),41,Female,Asian,India,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Master's degree,Yes,No,No,Yes
698f737fd5bbbc19da707bb1,63ecf8c3796bf9efcf715050,AWAITING REVIEW,Not Applicable,2026-02-13T18:54:57.673000Z,2026-02-13T18:55:34.029000Z,,2026-02-13T18:55:34.578987Z,37,NOCODE,3549,"Gaelic, English",Technical/community college,53,Female,White,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f76d8942acc0091fdc1c6,5f111456d672e8471ca03f46,AWAITING REVIEW,Not Applicable,2026-02-13T19:09:14.827000Z,2026-02-13T19:09:56.791000Z,,2026-02-13T19:09:57.378733Z,42,NOCODE,3491,English,Undergraduate degree (BA/BSc/other),39,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),Bachelor's degree,Yes,No,No,Yes
698f790502754c248c0c75fb,63fd545c9e693441916712ff,AWAITING REVIEW,Not Applicable,2026-02-13T19:18:31.848000Z,2026-02-13T19:18:50.244000Z,,2026-02-13T19:18:50.856427Z,19,NOCODE,3405,English,Doctorate degree (PhD/other),66,Male,White,United States,United States,United States,English,No,Full-Time,Professional degree,Yes,No,No,Yes
698f7da8c763901271eb8941,667480a37068f7b381b534b6,AWAITING REVIEW,Not Applicable,2026-02-13T19:38:18.952000Z,2026-02-13T19:38:42.670000Z,,2026-02-13T19:38:43.241427Z,24,NOCODE,3231,English,Technical/community college,48,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f72009ae9f1580728690f,5aa485b11eda41000136c94b,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:34.306000Z,2026-02-13T18:49:02.383000Z,,2026-02-13T18:49:03.303331Z,29,NOCODE,2838,English,Graduate degree (MA/MSc/MPhil/other),38,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Master's degree,Yes,No,No,Yes
698f71efaa28abccd11763ea,5ba9873edd59150001384069,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:17.687000Z,2026-02-13T18:48:32.207000Z,,2026-02-13T18:48:32.809184Z,15,NOCODE,2600,English,Undergraduate degree (BA/BSc/other),29,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f81eb9d179e2142b7057b,668daf8a84e02559e61278e2,AWAITING REVIEW,Not Applicable,2026-02-13T19:56:29.670000Z,2026-02-13T19:56:58.732000Z,,2026-02-13T19:56:59.355315Z,30,NOCODE,2578,English,Technical/community college,45,Female,White,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f720a4bdb773cd3703f5e,66889eb9573ca69b3ff84d9d,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:45.171000Z,2026-02-13T18:49:26.373000Z,,2026-02-13T18:49:26.955243Z,42,NOCODE,2358,English,Technical/community college,47,Male,White,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f78a0a27f3f4af74eb521,6673b4eda8e00bb0eb8c23af,AWAITING REVIEW,Not Applicable,2026-02-13T19:16:51.026000Z,2026-02-13T19:17:05.627000Z,,2026-02-13T19:17:06.254876Z,15,NOCODE,2049,English,Technical/community college,30,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f7597080862a34fd1f9ad,60fcc292d13ae9614d4a77a7,AWAITING REVIEW,Not Applicable,2026-02-13T19:03:53.434000Z,2026-02-13T19:04:09.753000Z,,2026-02-13T19:04:10.407318Z,17,NOCODE,2000,English,Graduate degree (MA/MSc/MPhil/other),24,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
