Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,What is the highest level of education you have completed?,"Would you describe yourself as proficient or better in English (able to read, write, and communicate effectively)?",Have you ever participated in medical training or shadowing in a hospital?,Have you completed any advanced (college graduate-level) biology courses?,This study has two phases and will last approximately one month. Please indicate whether you agree to participate for the full duration of the study.
698f71d6c62e3a5aad11a738,66e99d20cc408a0176e37b3a,AWAITING REVIEW,Not Applicable,2026-02-13T18:47:53.987000Z,2026-02-13T18:48:19.832000Z,,2026-02-13T18:48:20.412135Z,26,NOCODE,3545,English,No formal qualifications,37,Male,White,United States,United States,United States,English,No,Other,Less than High School,Yes,No,No,Yes
698f71efaa28abccd11763ea,5ba9873edd59150001384069,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:17.687000Z,2026-02-13T18:48:32.207000Z,,2026-02-13T18:48:32.809184Z,15,NOCODE,2600,English,Undergraduate degree (BA/BSc/other),29,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f71f06258c44e3c6e5691,5c224f5289f0350001738d48,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:19.370000Z,2026-02-13T18:48:50.496000Z,,2026-02-13T18:48:51.221625Z,32,NOCODE,6454,"Spanish, English",High school diploma/A-levels,33,Female,Other,United States,United States,United States,Spanish,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f71f3da6dd6c872603d32,6126ecc3ebef11936ed8bfcb,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:21.776000Z,2026-02-13T18:48:51.627000Z,,2026-02-13T18:48:52.198184Z,30,NOCODE,10767,English,Technical/community college,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Associate degree,Yes,No,No,Yes
698f71f8b5dbc1fee4315caa,669a5544d120ad623fa1f864,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:26.415000Z,2026-02-13T18:48:57.237000Z,,2026-02-13T18:48:57.877521Z,31,NOCODE,797,English,High school diploma/A-levels,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f71ff7e5ec6c7fe5177a3,66231fc6e1ecba676935943a,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:33.201000Z,2026-02-13T18:48:53.562000Z,,2026-02-13T18:48:54.131580Z,21,NOCODE,6713,English,Technical/community college,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Associate degree,Yes,No,No,Yes
698f72009ae9f1580728690f,5aa485b11eda41000136c94b,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:34.306000Z,2026-02-13T18:49:02.383000Z,,2026-02-13T18:49:03.303331Z,29,NOCODE,2838,English,Graduate degree (MA/MSc/MPhil/other),38,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Master's degree,Yes,No,No,Yes
698f7208ecbd890be4201817,66e9cc5fb04f5ba6d8b5a3f1,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:43.324000Z,2026-02-13T18:49:08.798000Z,,2026-02-13T18:49:09.393844Z,26,NOCODE,7778,English,Technical/community college,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Associate degree,Yes,No,No,Yes
698f720909ed95bda51bf832,56f59251736c79000c2241f7,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:44.098000Z,2026-02-13T18:49:16.393000Z,,2026-02-13T18:49:17.004437Z,33,NOCODE,8690,English,High school diploma/A-levels,35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),High school (including GED),Yes,No,No,Yes
698f720a4bdb773cd3703f5e,66889eb9573ca69b3ff84d9d,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:45.171000Z,2026-02-13T18:49:26.373000Z,,2026-02-13T18:49:26.955243Z,42,NOCODE,2358,English,Technical/community college,47,Male,White,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f7211a7a29cf20a44b40e,5db0a97f127d4000117cdfa0,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:51.615000Z,2026-02-13T18:49:28.824000Z,,2026-02-13T18:49:29.458129Z,38,NOCODE,6953,English,High school diploma/A-levels,49,Female,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f72131943f742e041b972,668c8323480134a3e3b9156e,AWAITING REVIEW,Not Applicable,2026-02-13T18:48:54.353000Z,2026-02-13T18:49:19.870000Z,,2026-02-13T18:49:20.484972Z,26,NOCODE,2887,English,High school diploma/A-levels,34,Male,White,United States,United States,United States,English,No,Part-Time,High school (including GED),Yes,No,No,Yes
698f7240ae2e46540a95b089,612fa6644526903f736cf925,AWAITING REVIEW,Not Applicable,2026-02-13T18:49:39.109000Z,2026-02-13T18:50:10.653000Z,,2026-02-13T18:50:11.245547Z,32,NOCODE,12787,English,High school diploma/A-levels,61,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f725ceaacfac05746658f,655f95ffd90905e27c938a49,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:06.969000Z,2026-02-13T18:50:34.984000Z,,2026-02-13T18:50:35.585077Z,29,NOCODE,6515,"English, Vietnamese",Doctorate degree (PhD/other),35,Female,Asian,United States,United States,United States,English,No,Full-Time,Doctorate degree,Yes,No,No,Yes
698f72604e89e02ca6bd0a9b,605fbc12c61d8d10250f6e51,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:11.417000Z,2026-02-13T18:50:33.800000Z,,2026-02-13T18:50:34.572316Z,23,NOCODE,5859,"English, Vietnamese",High school diploma/A-levels,29,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking),High school (including GED),Yes,No,No,Yes
698f7267e57626d90f917f30,5dd61f689740545c506ee244,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:18.297000Z,2026-02-13T18:50:51.928000Z,,2026-02-13T18:50:52.595529Z,34,NOCODE,11180,English,Undergraduate degree (BA/BSc/other),44,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f7269c866abc94a3922bc,697cdb797ebf0609ce2a8f9d,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:20.214000Z,2026-02-13T18:50:47.425000Z,,2026-02-13T18:50:48.040462Z,28,NOCODE,300,English,Technical/community college,44,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Associate degree,Yes,No,No,Yes
698f726b509c91b62f414644,5ff591cba89e1b000bfb9852,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:20.866000Z,2026-02-13T18:50:32.711000Z,,2026-02-13T18:50:33.344013Z,12,NOCODE,19137,English,Technical/community college,39,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f727f58aee5c7ff07d3ce,62694f79608ed29b7af936b1,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:41.733000Z,2026-02-13T18:51:00.284000Z,,2026-02-13T18:51:00.868335Z,19,NOCODE,14647,English,High school diploma/A-levels,59,Female,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f72811e6447f4c38acb25,5b9dd07de671c60001226b79,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:44.144000Z,2026-02-13T18:51:04.445000Z,,2026-02-13T18:51:05.081169Z,21,NOCODE,4482,English,High school diploma/A-levels,26,Female,White,United States,United States,United States,English,No,Other,High school (including GED),Yes,No,No,Yes
698f7289eed449eda340c0a7,696086d6440b5e7d5aeec80c,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:51.537000Z,2026-02-13T18:51:08.922000Z,,2026-02-13T18:51:09.581209Z,18,NOCODE,283,English,Undergraduate degree (BA/BSc/other),39,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f728a0e38a6cbf8bc824e,60c969c12749ced10866921d,AWAITING REVIEW,Not Applicable,2026-02-13T18:50:57.103000Z,2026-02-13T18:51:29.392000Z,,2026-02-13T18:51:30.421080Z,33,NOCODE,11508,English,Undergraduate degree (BA/BSc/other),63,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f72981aa257914baa3d0e,66cd3c7227a5bb57f0d5c08e,AWAITING REVIEW,Not Applicable,2026-02-13T18:51:06.879000Z,2026-02-13T18:51:30.659000Z,,2026-02-13T18:51:31.250279Z,24,NOCODE,3554,"English, Hindi",Graduate degree (MA/MSc/MPhil/other),41,Female,Asian,India,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Master's degree,Yes,No,No,Yes
698f7299903159eb67b4e884,63bf40687b33e43442effb9b,AWAITING REVIEW,Not Applicable,2026-02-13T18:51:08.131000Z,2026-02-13T18:51:52.593000Z,,2026-02-13T18:51:53.447853Z,45,NOCODE,6665,English,High school diploma/A-levels,43,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f72ac2717c8c600917e7f,6929d6581f54fd39c4c59891,AWAITING REVIEW,Not Applicable,2026-02-13T18:51:27.207000Z,2026-02-13T18:52:05.603000Z,,2026-02-13T18:52:06.178065Z,39,NOCODE,767,English,Technical/community college,20,Female,Mixed,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f72b75c69c57d1b15adbc,58d4c4c287b2420001263b6a,AWAITING REVIEW,Not Applicable,2026-02-13T18:51:38.037000Z,2026-02-13T18:52:16.970000Z,,2026-02-13T18:52:17.558989Z,39,NOCODE,6184,English,Technical/community college,59,Female,Mixed,United States,United States,United States,English,No,Other,Associate degree,Yes,No,No,Yes
698f72bc823f6496e4c6399d,5df3c82961b48a2907204173,AWAITING REVIEW,Not Applicable,2026-02-13T18:51:43.687000Z,2026-02-13T18:52:01.812000Z,,2026-02-13T18:52:02.404595Z,19,NOCODE,12244,English,Undergraduate degree (BA/BSc/other),42,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f72d0cd5be3f09644c1e0,5e2ac2aa0038f21089a533a4,AWAITING REVIEW,Not Applicable,2026-02-13T18:52:03.230000Z,2026-02-13T18:52:27.983000Z,,2026-02-13T18:52:28.688482Z,25,NOCODE,12962,English,Undergraduate degree (BA/BSc/other),46,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f72df005a714975008a6b,5b5a822e1ad8270001c4f28d,AWAITING REVIEW,Not Applicable,2026-02-13T18:52:18.276000Z,2026-02-13T18:52:39.779000Z,,2026-02-13T18:52:40.358059Z,22,NOCODE,16974,English,High school diploma/A-levels,44,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),High school (including GED),Yes,No,No,Yes
698f72f7ec5e80f90afbcaaf,5e9a2f95fe11450cc4a6b2be,AWAITING REVIEW,Not Applicable,2026-02-13T18:52:42.005000Z,2026-02-13T18:52:54.645000Z,,2026-02-13T18:52:55.235017Z,13,NOCODE,11491,English,Undergraduate degree (BA/BSc/other),37,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f73035874c06aec6e65e4,663ae3f35b81791c40865be5,AWAITING REVIEW,Not Applicable,2026-02-13T18:52:53.686000Z,2026-02-13T18:53:08.744000Z,,2026-02-13T18:53:10.028799Z,16,NOCODE,3725,English,Technical/community college,39,Female,White,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f730e56f20f15fe1ae911,69601023a2a012c72a0479a5,AWAITING REVIEW,Not Applicable,2026-02-13T18:53:04.989000Z,2026-02-13T18:53:26.977000Z,,2026-02-13T18:53:27.605776Z,22,NOCODE,171,English,High school diploma/A-levels,27,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking),Bachelor's degree,Yes,No,No,Yes
698f732d70fa9b3aeadf2315,6306679aefe2197ff06b2621,AWAITING REVIEW,Not Applicable,2026-02-13T18:53:35.943000Z,2026-02-13T18:53:51.177000Z,,2026-02-13T18:53:51.761083Z,16,NOCODE,4933,English,High school diploma/A-levels,24,Female,White,United States,United States,United States,English,No,Part-Time,High school (including GED),Yes,No,No,Yes
698f732fbc437874f0c02b84,55dbdc9d50a1f7001190d753,AWAITING REVIEW,Not Applicable,2026-02-13T18:53:38.422000Z,2026-02-13T18:54:02.095000Z,,2026-02-13T18:54:02.861335Z,24,NOCODE,10240,English,High school diploma/A-levels,35,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),High school (including GED),Yes,No,No,Yes
698f73320b8f7896b64c4d9e,6978e6262397d66a209b758c,AWAITING REVIEW,Not Applicable,2026-02-13T18:53:41.069000Z,2026-02-13T18:54:07.160000Z,,2026-02-13T18:54:07.759471Z,27,NOCODE,86,English,Graduate degree (MA/MSc/MPhil/other),35,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f7335eed449eda340c0b9,5b8dbff00c740e00019d861a,AWAITING REVIEW,Not Applicable,2026-02-13T18:53:44.111000Z,2026-02-13T18:54:06.860000Z,,2026-02-13T18:54:07.506157Z,23,NOCODE,3790,English,Graduate degree (MA/MSc/MPhil/other),31,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f73542b8343c269dfd004,606cf604adbb6982bb382881,AWAITING REVIEW,Not Applicable,2026-02-13T18:54:15.422000Z,2026-02-13T18:55:03.948000Z,,2026-02-13T18:55:04.507474Z,49,NOCODE,10290,English,No formal qualifications,40,Male,White,United States,United States,United States,English,No,Full-Time,Less than High School,Yes,No,No,Yes
698f73768261b1f71b059a6f,5cf7df5a8e098100184cbf43,AWAITING REVIEW,Not Applicable,2026-02-13T18:54:48.729000Z,2026-02-13T18:55:06.232000Z,,2026-02-13T18:55:06.938313Z,18,NOCODE,7003,English,Graduate degree (MA/MSc/MPhil/other),34,Male,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f737fd5bbbc19da707bb1,63ecf8c3796bf9efcf715050,AWAITING REVIEW,Not Applicable,2026-02-13T18:54:57.673000Z,2026-02-13T18:55:34.029000Z,,2026-02-13T18:55:34.578987Z,37,NOCODE,3549,"Gaelic, English",Technical/community college,53,Female,White,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f73802a39d79feb873f7c,671bbaf1bec15d847b871b9b,AWAITING REVIEW,Not Applicable,2026-02-13T18:54:58.469000Z,2026-02-13T18:55:38.926000Z,,2026-02-13T18:55:39.627039Z,41,NOCODE,6428,"English, Swahili",Undergraduate degree (BA/BSc/other),33,Male,Black,Kenya,United States,Kenya,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f7392958382ab746e65e3,644bc265cb8a19eab3311bab,AWAITING REVIEW,Not Applicable,2026-02-13T18:55:17.792000Z,2026-02-13T18:55:51.635000Z,,2026-02-13T18:55:52.214863Z,34,NOCODE,5664,English,Graduate degree (MA/MSc/MPhil/other),52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Master's degree,Yes,No,No,Yes
698f739413ed1fbc48c5f722,67915007d6208ae2bf005724,AWAITING REVIEW,Not Applicable,2026-02-13T18:55:18.871000Z,2026-02-13T18:55:36.118000Z,,2026-02-13T18:55:36.763019Z,18,NOCODE,3597,English,Undergraduate degree (BA/BSc/other),26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Bachelor's degree,Yes,No,No,Yes
698f73ad15fd2aa7c217635c,691e530aaef0182ec1150eee,AWAITING REVIEW,Not Applicable,2026-02-13T18:55:43.440000Z,2026-02-13T18:56:09.824000Z,,2026-02-13T18:56:10.489684Z,27,NOCODE,444,English,Graduate degree (MA/MSc/MPhil/other),37,Male,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f7410119cb664f39aa28a,60d9e874269237cc2a228006,AWAITING REVIEW,Not Applicable,2026-02-13T18:57:22.729000Z,2026-02-13T18:57:40.293000Z,,2026-02-13T18:57:40.850493Z,18,NOCODE,5878,English,High school diploma/A-levels,30,Female,White,United States,United States,United States,English,No,Part-Time,High school (including GED),Yes,No,No,Yes
698f7428e57166c269bffd99,5dcc948ed9873592337ae827,AWAITING REVIEW,Not Applicable,2026-02-13T18:57:46.937000Z,2026-02-13T18:58:13.471000Z,,2026-02-13T18:58:14.097309Z,27,NOCODE,7275,English,Graduate degree (MA/MSc/MPhil/other),64,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f74327079efb282525fce,5d617ba9364f9a0019f1dac3,AWAITING REVIEW,Not Applicable,2026-02-13T18:57:57.456000Z,2026-02-13T18:58:26.646000Z,,2026-02-13T18:58:27.322365Z,30,NOCODE,15725,English,Technical/community college,40,Female,Asian,Japan,United States,United States,Japanese,No,Full-Time,Associate degree,Yes,No,No,Yes
698f743683fb1a20a6fdca7c,5ff07b5ee7a1d23e719e421e,AWAITING REVIEW,Not Applicable,2026-02-13T18:58:00.637000Z,2026-02-13T18:58:36.737000Z,,2026-02-13T18:58:37.288318Z,37,NOCODE,13876,English,Technical/community college,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f744588b29686d6838e63,6735b2a6112cf17b7b8df8d1,AWAITING REVIEW,Not Applicable,2026-02-13T18:58:15.943000Z,2026-02-13T18:58:31.333000Z,,2026-02-13T18:58:32.015336Z,16,NOCODE,2300,English,High school diploma/A-levels,20,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
698f745cf038df524d4293d0,64717245e1df4e34c97cca3f,AWAITING REVIEW,Not Applicable,2026-02-13T18:58:38.748000Z,2026-02-13T18:58:55.944000Z,,2026-02-13T18:58:56.660249Z,18,NOCODE,4762,English,Undergraduate degree (BA/BSc/other),66,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f74648cff614938b4f213,6737d8ebf11f10c6dab07aab,AWAITING REVIEW,Not Applicable,2026-02-13T18:58:46.649000Z,2026-02-13T18:59:30.990000Z,,2026-02-13T18:59:31.607035Z,45,NOCODE,1708,English,High school diploma/A-levels,57,Female,White,United States,United States,United States,English,No,Other,High school (including GED),Yes,No,No,Yes
698f747d5dd229f7afb73ebd,5ca24b9ceb041e00152164f0,AWAITING REVIEW,Not Applicable,2026-02-13T18:59:11.282000Z,2026-02-13T18:59:37.487000Z,,2026-02-13T18:59:38.181360Z,27,NOCODE,8275,English,Graduate degree (MA/MSc/MPhil/other),52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Master's degree,Yes,No,No,Yes
698f748a8261b1f71b059a8d,62e02660c3ef175825ab7655,AWAITING REVIEW,Not Applicable,2026-02-13T18:59:24.352000Z,2026-02-13T19:00:04.377000Z,,2026-02-13T19:00:04.943474Z,41,NOCODE,10658,English,High school diploma/A-levels,34,Female,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f74a0eec84215a9c80c30,695fa276f0ff6947c14771b8,AWAITING REVIEW,Not Applicable,2026-02-13T18:59:47.110000Z,2026-02-13T19:00:08.287000Z,,2026-02-13T19:00:09.000603Z,22,NOCODE,256,English,High school diploma/A-levels,36,Male,White,United States,United States,United States,English,No,Other,High school (including GED),Yes,No,No,Yes
698f74ad3b1a90a9c59b7a87,62aa4399fa1aadf5ab91fff8,AWAITING REVIEW,Not Applicable,2026-02-13T19:00:00.244000Z,2026-02-13T19:00:33.871000Z,,2026-02-13T19:00:34.578584Z,34,NOCODE,6155,English,Doctorate degree (PhD/other),53,Male,White,United States,United States,United States,English,No,Part-Time,Professional degree,Yes,No,No,Yes
698f74b894877a848aba2717,5e27868c5cbbcc0b3599574b,AWAITING REVIEW,Not Applicable,2026-02-13T19:00:11.292000Z,2026-02-13T19:00:23.924000Z,,2026-02-13T19:00:24.503971Z,13,NOCODE,12868,"English, Spanish",Doctorate degree (PhD/other),34,Male,White,United States,United States,United States,English,No,Full-Time,Professional degree,Yes,No,No,Yes
698f74c28c0f39bb42d74810,66b01097e95b0626c2cd7b5c,AWAITING REVIEW,Not Applicable,2026-02-13T19:00:22.497000Z,2026-02-13T19:00:51.836000Z,,2026-02-13T19:00:52.397450Z,30,NOCODE,4512,"English, Spanish",Graduate degree (MA/MSc/MPhil/other),27,Male,Mixed,United States,United States,United States,Spanish,Yes,Full-Time,Master's degree,Yes,No,No,Yes
698f74cb739aeac52399ad50,5db48b4d14dab8000de45fdf,AWAITING REVIEW,Not Applicable,2026-02-13T19:00:29.748000Z,2026-02-13T19:01:01.765000Z,,2026-02-13T19:01:02.382306Z,33,NOCODE,12835,English,High school diploma/A-levels,49,Female,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f7513fa523be193315ef8,5513256cfdf99b1607b1f47b,AWAITING REVIEW,Not Applicable,2026-02-13T19:01:41.858000Z,2026-02-13T19:01:56.847000Z,,2026-02-13T19:01:57.417872Z,15,NOCODE,6430,"English, Japanese",Graduate degree (MA/MSc/MPhil/other),35,Male,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f751718e6623b1ca589ba,5758a78d768081000631a322,AWAITING REVIEW,Not Applicable,2026-02-13T19:01:45.866000Z,2026-02-13T19:02:07.411000Z,,2026-02-13T19:02:08.001259Z,22,NOCODE,9790,English,High school diploma/A-levels,57,Female,White,United States,United States,United States,English,No,Part-Time,High school (including GED),Yes,No,No,Yes
698f755d865e66d6174d45a8,67838c00a0e049fdf173f9bd,AWAITING REVIEW,Not Applicable,2026-02-13T19:02:55.967000Z,2026-02-13T19:03:21.259000Z,,2026-02-13T19:03:21.865121Z,26,NOCODE,6046,English,Undergraduate degree (BA/BSc/other),42,Female,Mixed,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f75619b8b40b8d3ac537f,5671927473f58b000d664293,AWAITING REVIEW,Not Applicable,2026-02-13T19:02:59.485000Z,2026-02-13T19:03:23.871000Z,,2026-02-13T19:03:24.435868Z,25,NOCODE,4424,English,Undergraduate degree (BA/BSc/other),34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Bachelor's degree,Yes,No,No,Yes
698f7563a47623b760fdbd9c,5fe18e1c8929f0c2a41e43d8,AWAITING REVIEW,Not Applicable,2026-02-13T19:03:02.119000Z,2026-02-13T19:03:20.396000Z,,2026-02-13T19:03:20.955560Z,19,NOCODE,6711,English,High school diploma/A-levels,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),High school (including GED),Yes,No,No,Yes
698f75712d5fdcdaee9f1e28,56259489ed6e5a0005c80fde,AWAITING REVIEW,Not Applicable,2026-02-13T19:03:16.202000Z,2026-02-13T19:03:29.739000Z,,2026-02-13T19:03:30.320279Z,14,NOCODE,11237,English,Technical/community college,39,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Associate degree,Yes,No,No,Yes
698f7583549534a0d03e27f9,5ae3a41d32ef52000131a531,AWAITING REVIEW,Not Applicable,2026-02-13T19:03:33.828000Z,2026-02-13T19:04:02.253000Z,,2026-02-13T19:04:02.843061Z,29,NOCODE,5972,English,High school diploma/A-levels,28,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
698f7584c81b237912e85c3b,5e442f49c663cd2c113c472b,AWAITING REVIEW,Not Applicable,2026-02-13T19:03:34.596000Z,2026-02-13T19:03:52.803000Z,,2026-02-13T19:03:53.459456Z,19,NOCODE,1021,English,High school diploma/A-levels,27,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f7597080862a34fd1f9ad,60fcc292d13ae9614d4a77a7,AWAITING REVIEW,Not Applicable,2026-02-13T19:03:53.434000Z,2026-02-13T19:04:09.753000Z,,2026-02-13T19:04:10.407318Z,17,NOCODE,2000,English,Graduate degree (MA/MSc/MPhil/other),24,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f75cfbbe831f5fac5f688,5f218f86a3a5b05784d9d371,AWAITING REVIEW,Not Applicable,2026-02-13T19:04:49.980000Z,2026-02-13T19:05:09.823000Z,,2026-02-13T19:05:10.368434Z,20,NOCODE,7125,English,Undergraduate degree (BA/BSc/other),37,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f75f161f27ff0ea9d54ad,5c3d504ede04ad0001d8be54,AWAITING REVIEW,Not Applicable,2026-02-13T19:05:23.896000Z,2026-02-13T19:06:05.158000Z,,2026-02-13T19:06:05.788854Z,42,NOCODE,6019,English,Graduate degree (MA/MSc/MPhil/other),43,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f75fa8ab045643e4c069b,693ade5aabf4dbfe8904b715,AWAITING REVIEW,Not Applicable,2026-02-13T19:05:33.347000Z,2026-02-13T19:05:49.094000Z,,2026-02-13T19:05:49.681098Z,16,NOCODE,710,"Spanish, English",Graduate degree (MA/MSc/MPhil/other),23,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),Master's degree,Yes,No,No,Yes
698f75fd7c6b1d4ff5f9dac6,5ffd2c0699c3912436845113,AWAITING REVIEW,Not Applicable,2026-02-13T19:05:36.120000Z,2026-02-13T19:06:02.565000Z,,2026-02-13T19:06:03.244008Z,27,NOCODE,4823,English,High school diploma/A-levels,31,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f7620fc870041c448a9b8,5d3b42ce4b10440018e51736,AWAITING REVIEW,Not Applicable,2026-02-13T19:06:11.341000Z,2026-02-13T19:06:49.642000Z,,2026-02-13T19:06:50.257740Z,39,NOCODE,423,English,High school diploma/A-levels,29,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),Associate degree,Yes,No,No,Yes
698f763e98babfd4a9553237,56e6a66af6ed900006a5867c,AWAITING REVIEW,Not Applicable,2026-02-13T19:06:40.725000Z,2026-02-13T19:06:59.486000Z,,2026-02-13T19:07:00.100612Z,19,NOCODE,14041,English,High school diploma/A-levels,45,Male,White,United States,United States,United States,English,No,Part-Time,High school (including GED),Yes,No,No,Yes
698f764129ab420d455cd30a,65fa95fafeda35caf378b6f9,AWAITING REVIEW,Not Applicable,2026-02-13T19:06:44.063000Z,2026-02-13T19:07:01.576000Z,,2026-02-13T19:07:02.149137Z,18,NOCODE,4550,English,Undergraduate degree (BA/BSc/other),23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Bachelor's degree,Yes,No,No,Yes
698f764b3f477db16fe070c0,5a4bf09053a4560001ba0ebf,AWAITING REVIEW,Not Applicable,2026-02-13T19:06:54.041000Z,2026-02-13T19:07:10.717000Z,,2026-02-13T19:07:11.386347Z,17,NOCODE,13410,English,High school diploma/A-levels,38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
698f767aa94bd661434f6430,5cab7cc86d3a6e001519d9e9,AWAITING REVIEW,Not Applicable,2026-02-13T19:07:41.027000Z,2026-02-13T19:08:10.879000Z,,2026-02-13T19:08:11.511057Z,30,NOCODE,6540,English,High school diploma/A-levels,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
